title,author,secondary_author,illustrator,translators,series,lc_bib,naf_label,naf_lccn,genre,genre_uris,subject,subject_uris,lccn,oclc,isbn,date,creator_has_awards,creator_wiki,state,date_ban,ban_status,challenge_origin,district,marc_file
Irving Penn: A Career In Photography,"Westerbeck, Colin","Eisler, Colin; Miyake, Issey; Carpenter, Edmund; Jankauskas, Jennifer; Bernier, Rosamond; Harrison, Martin",,,,4016732,"Westerbeck, Colin",n87874115,Catalogs,http://id.loc.gov/authorities/genreForms/gf2014026057,"Portrait photography--Exhibitions|Fashion photography--Exhibitions|Photography, Artistic--Exhibitions|Art Institute of Chicago--Exhibitions|Penn, Irving--Photograph collections--Exhibitions|Penn, Irving--Archives--Exhibitions|Photograph collections--Illinois--Chicago--Exhibitions",http://id.loc.gov/authorities/subjects/sh85101178|http://id.loc.gov/authorities/subjects/sh2002006232|http://id.loc.gov/authorities/subjects/sh2008120286|http://id.loc.gov/rwo/agents/n80086580|http://id.loc.gov/authorities/subjects/sh99001931|http://id.loc.gov/authorities/subjects/sh2008108790|http://id.loc.gov/rwo/agents/n79053746-781|http://id.loc.gov/authorities/subjects/sh2003003655|http://id.loc.gov/authorities/subjects/sh2008109271|http://id.loc.gov/rwo/agents/n78096940,   97025310 ,,082122459X|0865591520,1997,1,Q5145672,Missouri,September 2022,Banned Pending Investigation,Legislative Action,Wentzville School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/4016732.xml
Afterworlds,"Westerfeld, Scott",,,,Afterworlds,18082490,"Westerfeld, Scott",n88191099,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,New York (N.Y.)--Fiction|Ghosts--Fiction|Authorship--Fiction|Dead--Fiction|Future life--Fiction|East Indian Americans--Fiction|Lesbians--Fiction|Love--Fiction,http://id.loc.gov/authorities/childrensSubjects/sj2021052271|http://id.loc.gov/rwo/agents/n79007751|http://id.loc.gov/authorities/childrensSubjects/sj2021051871|http://id.loc.gov/authorities/childrensSubjects/sj2021052284|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/childrensSubjects/sj2021050015|http://id.loc.gov/authorities/childrensSubjects/sj96005617|http://id.loc.gov/authorities/childrensSubjects/sj96005908|http://id.loc.gov/authorities/childrensSubjects/sj2021052287,  2014006852,,9781481422345,2014,1,Q181716,Texas,October 2022,Banned Pending Investigation,Informal Challenge,Texarkana Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/18082490.xml
A Certain Slant of Light,"Whitcomb, Laura",,,,,13781743,"Whitcomb, Laura",n2004148211,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,Forgiveness--Fiction|Future life--Fiction|Ghosts--Fiction,http://id.loc.gov/authorities/childrensSubjects/sj2021051731|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/childrensSubjects/sj96005617|http://id.loc.gov/authorities/childrensSubjects/sj2021052287,  2004027208,,061858532X,2005,0,Q6499550,Florida,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge,Clay County School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/13781743.xml
Surviving Antarctica: Reality TV 2083,"White, Andrea",,,,,13546942,"White, Andrea, 1953-",n2004027945,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,Antarctica--Fiction|Education--Fiction|Television programs--Fiction|Contests--Fiction|Survival--Fiction,http://id.loc.gov/authorities/childrensSubjects/sj2021050107|http://id.loc.gov/authorities/childrensSubjects/sj2021050371|http://id.loc.gov/authorities/childrensSubjects/sj2021050079|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/childrensSubjects/sj2021050872,  2004006249,,0060554541|006055455X,2005,0,Q4755319,Texas,September 2022,Banned from Libraries,Administration,Frisco Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/13546942.xml
And I Darken,"White, Kiersten",,,,The Conqueror's Saga,18807108,"White, Kiersten",n2010021384,Historical fiction|Fiction,http://id.loc.gov/authorities/genreForms/gf2014026370|http://id.loc.gov/authorities/genreForms/gf2014026339,Princesses--Romania--Transylvania--Juvenile fiction|Good and evil--Juvenile fiction|Princesses--Fiction|Good and evil--Fiction|Transylvania (Romania)--History--15th century--Fiction|Transylvania (Romania)--History--15th century--Juvenile fiction,http://id.loc.gov/authorities/subjects/sh2002012469|http://id.loc.gov/authorities/subjects/sh85106725|http://id.loc.gov/authorities/childrensSubjects/sj2021050054|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/rwo/agents/n79049551-781|http://id.loc.gov/authorities/subjects/sh2008105340|http://id.loc.gov/authorities/subjects/sh85137105|http://id.loc.gov/authorities/childrensSubjects/sj2021052501|http://id.loc.gov/authorities/subjects/sh99005024|http://id.loc.gov/authorities/subjects/sh99001687,  2015020681,,9780553522327|9780553522310,2016,0,Q54358296,Texas,October 2022,Banned from Libraries,Administration,Frisco Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/18807108.xml
Now I Rise,"White, Kiersten",,,,The Conqueror's Saga,19381367,"White, Kiersten",n2010021384,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,"Princesses--Fiction|Good and evil--Fiction|Turkey--History--Mehmed II, 1451-1481--Fiction|Transylvania (Romania)--History--15th century--Fiction|Istanbul (Turkey)--History--15th century--Fiction",http://id.loc.gov/authorities/childrensSubjects/sj2021050054|http://id.loc.gov/rwo/agents/n79034985|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/subjects/sh85137105|http://id.loc.gov/authorities/childrensSubjects/sj2021052501|http://id.loc.gov/rwo/agents/n80070818,  2016038757,,9780553522365|9780553522358|9780553522389,2017,0,Q54358296,Texas,October 2022,Banned from Libraries,Administration,Frisco Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/19381367.xml
The Camelot Betrayal,"White, Kiersten",,,,Camelot Rising,21445244,"White, Kiersten",n2010021384,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,"Guenevere, Queen (Legendary character)--Fiction|Guenevere, Queen (Legendary character)--Juvenile fiction|Impersonation--Fiction|Arthur, King--Fiction|Knights and knighthood--Fiction|Camelot (Legendary place)--Fiction|Magic--Fiction|Fantasy",http://id.loc.gov/authorities/childrensSubjects/sj2021058948|http://id.loc.gov/rwo/agents/n79055479|http://id.loc.gov/rwo/agents/no2021025781|http://id.loc.gov/authorities/childrensSubjects/sj2012050018|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/subjects/sh99001687|http://id.loc.gov/authorities/childrensSubjects/sj96005846|http://id.loc.gov/authorities/childrensSubjects/sj2001010209|http://id.loc.gov/authorities/childrensSubjects/sj96005922,  2019051653,,9780525581710|9780525581727,2020,0,Q54358296,Texas,October 2022,Banned from Libraries,Administration,Frisco Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/21445244.xml
Let's Chat About the Bible,"Whiting, Karen H.",,"Reeves, Eira",,Kingdom Kids,13146506,"Whiting, Karen H.",nb99170363,,,Bible stories--Study and teaching|Christian education of children,http://id.loc.gov/authorities/subjects/sh85025070|http://id.loc.gov/authorities/subjects/sh2001008697|http://id.loc.gov/authorities/subjects/sh85013820,  2003266614,,1586605909,2001,0,,Florida,June 2023,Banned from Libraries and Classrooms,Informal Challenge,Brevard Public Schools,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/13146506.xml
You Don't Have to Be Everything: Poems for Girls Becoming Themselves,"Whitney, Diana",,,,,21933473,"Whitney, Diana, 1973-",no2015143651,Poetry,http://id.loc.gov/authorities/genreForms/gf2014026481,"Girls--Juvenile poetry|Young adult poetry, American--20th century|Young adult poetry, American--21st century|Self-realization--Juvenile poetry|American poetry--Women authors",http://id.loc.gov/authorities/subjects/sh85004404|http://id.loc.gov/authorities/subjects/sh2002012478|http://id.loc.gov/authorities/subjects/sh99001675|http://id.loc.gov/authorities/subjects/sh87000839|http://id.loc.gov/authorities/subjects/sh85055012|http://id.loc.gov/authorities/subjects/sh85119788|http://id.loc.gov/authorities/subjects/sh2002012476,  2021007297,,9781523510993,2021,0,,Florida,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge,Clay County School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/21933473.xml
"Rat Queens, Vol. 1: Sass & Sorcery","Wiebe, Kurtis J.",,"Upchurch, Roc",,Rat Queens,,,,Comics (Graphic works)|Fantasy comics|Graphic novels,,"Comic books, strips, etc|Assassins|Women soldiers|Graphic novels|Monsters|Fantasy comic books, strips, etc",,,948740808,9781607069454|1607069458,2014,,,Texas,October 2022,Banned from Libraries and Classrooms,Administration,Frisco Independent School District,
"Rat Queens, Vol. 2: The Far Reaching Tentacles of N'Rygoth","Wiebe, Kurtis J.",,"Upchurch, Roc; Šejić, Stjepan",,Rat Queens,,,,,,,,,1002998550,1632150409|9781632150400,2015,,,Texas,October 2022,Banned from Libraries and Classrooms,Administration,Frisco Independent School District,
"Rat Queens, Vol. 3: Demons","Wiebe, Kurtis J.",,"Fowler, Tess; Bonvillain, Tamra",,Rat Queens,,,,Comics (Graphic works)|Fantasy comics|Graphic novels,,"Comic books, strips, etc|Fantasy comic books, strips, etc|Rat Queens (Fictitious characters)|Graphic novels",,,1029327449,1632157357|9781632157355,2016,,,Texas,October 2022,Banned from Libraries and Classrooms,Administration,Frisco Independent School District,
Teens and LGBT Issues,"Wilcox, Christine",,,,Compact Research: Teen Well-Being,18625019,"Wilcox, Christine",n2012052091,,,Gay youth--United States--Juvenile literature|Gay rights--United States--Juvenile literature|Homosexuality--Juvenile literature,http://id.loc.gov/authorities/subjects/sh88007920|http://id.loc.gov/authorities/subjects/sh99001674|http://id.loc.gov/rwo/agents/n78095330-781|http://id.loc.gov/authorities/subjects/sh94009215|http://id.loc.gov/authorities/subjects/sh85061780,  2015019859,,9781601528315,2016,0,,Texas,October 2022,Banned Pending Investigation,Informal Challenge,Texarkana Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/18625019.xml
The Invisible War: A Tale on Two Scales,"Wild, Ailsa",,"Hutchings, Ben",,,20532267,"Wild, Ailsa",no2017097925,Fiction|Graphic novels,http://id.loc.gov/authorities/subjects/sh94008233|http://id.loc.gov/authorities/genreForms/gf2014026339,"Human body--Fiction|Nurses--Fiction|Graphic novels|Dysentery--Fiction|World War, 1914-1918--Campaigns--Western Front--Fiction",http://id.loc.gov/authorities/childrensSubjects/sj2021050732|http://id.loc.gov/authorities/childrensSubjects/sj2021050898|http://id.loc.gov/authorities/childrensSubjects/sj2021052359|http://id.loc.gov/authorities/childrensSubjects/sj2021050070|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/childrensSubjects/sj2022050165|http://id.loc.gov/authorities/childrensSubjects/sj2021053316,  2018019098,,9781541545281|9781541541559,2019,0,,Missouri,September 2022,Banned Pending Investigation,Legislative Action,Wentzville School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/20532267.xml
Exodus (BW),"Wildsmith, Brian",,,,,,,,,,,,,,,,,,Florida,June 2023,Banned from Libraries and Classrooms,Informal Challenge,Brevard Public Schools,
Joseph (BW),"Wildsmith, Brian",,,,,,,,,,,,,,,,,,Florida,June 2023,Banned from Libraries and Classrooms,Informal Challenge,Brevard Public Schools,
The Easter Story,"Wildsmith, Brian",,,,,1673600,"Wildsmith, Brian",n81040483,,,"Jesus Christ--Resurrection--Pictorial works--Juvenile literature|Jesus Christ--Resurrection--Juvenile literature|Jesus Christ--Resurrection|Bible stories, English--Gospels|Jesus Christ--Passion--Pictorial works--Juvenile literature|Easter|Jesus Christ--Passion|Bible stories--New Testament|Jesus Christ--Passion--Juvenile literature",http://id.loc.gov/authorities/childrensSubjects/sj96005399|http://id.loc.gov/authorities/subjects/sh99001272|http://id.loc.gov/authorities/subjects/sh99001674|http://id.loc.gov/authorities/subjects/sh85070110|http://id.loc.gov/rwo/agents/n79084784|http://id.loc.gov/authorities/subjects/sh2007101963|http://id.loc.gov/authorities/childrensSubjects/sj2024050014|http://id.loc.gov/authorities/subjects/sh85070075,   98056534 ,,0802851894,2000,1,Q3401281,Florida,June 2023,Banned from Libraries and Classrooms,Informal Challenge,Brevard Public Schools,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/1673600.xml
"Myths, Legends and Sacred Stories: A Visual Encyclopedia","Wilkinson, Philip",,,,,,,,Myths|Encyclopedias,,Mythology|Religion,,,1336305719,1465486291|1465482458|9781465499479|1465499474|9781465482457|9781465486295|9781465499462|1465499466,2019,,,Missouri,September 2022,Banned Pending Investigation,Legislative Action,Wentzville School District,
Noah's Ark (JW),"Wilkon, Józef","Wilkon, Piotr",,,,,,,,,,,,,,,,,Florida,June 2023,Banned from Libraries and Classrooms,Informal Challenge,Brevard Public Schools,
African Art: An Introduction,"Willett, Frank",,,,,12689023,"Willett, Frank",n79139363,,,"Art, African",http://id.loc.gov/authorities/subjects/sh85007528,  2002102602,,0500203644,2002,1,Q1444458,Missouri,September 2022,Banned Pending Investigation,Legislative Action,Wentzville School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/12689023.xml
Daddy's Roommate,"Willhoite, Michael",,,,,4363019,"Willhoite, Michael, 1946-",n90677117,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,Fathers and sons--Fiction|Homosexuality--Fiction|Gay fathers--Fiction,http://id.loc.gov/authorities/childrensSubjects/sj2021050749|http://id.loc.gov/authorities/childrensSubjects/sj2021050116|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/authorities/childrensSubjects/sj2021054230,   90045593 ,,1555831788,1990,1,Q15890792,Florida,March 2023,Banned from Libraries and Classrooms,Administration,Miami-Dade Public Schools,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/4363019.xml
A Sitting in St. James,"Williams-Garcia, Rita",,,,,21835727,"Williams-Garcia, Rita",n87875387,Fiction,http://id.loc.gov/authorities/genreForms/gf2014026339,Slavery--Fiction|Plantation life--Fiction|Louisiana--History--1803-1865--Fiction,http://id.loc.gov/authorities/childrensSubjects/sj2021050928|http://id.loc.gov/authorities/childrensSubjects/sj2020050019|http://id.loc.gov/rwo/agents/n79138970|http://id.loc.gov/authorities/childrensSubjects/sj2021050150,  2020055669,,9780062367297,2021,0,Q7336614,Florida,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge,Clay County School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/21835727.xml
A Child's Story of Christmas,"Williams, Karin",,,,,3541615,"Williams, Karin",n88195574,,,Jesus Christ--Nativity|Christmas|Jesus Christ--Nativity--Juvenile literature,http://id.loc.gov/authorities/childrensSubjects/sj96005061|http://id.loc.gov/authorities/subjects/sh99001674|http://id.loc.gov/rwo/agents/n79084784,   97005876 ,,1571021175,1997,0,,Florida,June 2023,Banned from Libraries and Classrooms,Informal Challenge,Brevard Public Schools,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/3541615.xml
Go with the Flow,"Williams, Lily","Schneemann, Karen",,,,20805399,"Williams, Lily",n2016046310,,,,,  2019930666,,9781250305725|9781250143174,2020,0,,Texas,Fall 2022,Banned Pending Investigation,Formal Challenge,Keller Independent School District,https://thisismattmiller.s3.amazonaws.com/banned-metadata-2023/20805399.xml
